timestamp,x0,x1,x2,x3,x4,x5,x6,x7,x8
0.03941679000854492,-7.062609114533047,-0.887697562098249,-0.0025097579720446263,-7.598844044260947,0.0987723673247017,0.08801079537779334,-0.004974458971942298,-0.2224660385275759,0.009126235794135379
0.04338479042053223,-8.357705614396766,-0.9544924553689504,-0.00336516064702875,-8.486031088135775,0.10757885902013506,0.1138937302064393,-0.0054794367430839085,-0.2927863904856735,0.008806162441413898
0.04732680320739746,-8.92691635285582,-0.9749253850466536,-0.00500925178478064,-8.847770974197589,0.10622084748969135,0.12539460646160142,-0.00608781840744118,-0.3288056379641226,0.00896106526887956
0.05124092102050781,-9.246320462816836,-0.9874115682670823,-0.005154715322408651,-9.044218225645231,0.09323530316934031,0.14065014593789538,-0.0063372662064973264,-0.3508504920695214,0.00869775651146095
0.055203914642333984,-9.445551936100715,-0.9935300538098042,-0.005254207612490559,-9.157612629509172,0.08850929423192291,0.14920926158169626,-0.0065602248210573505,-0.36579128936325195,0.00865010381806784
0.05915689468383789,-9.570375456041013,-0.9947259085113976,-0.00605004123066119,-9.216279664192546,0.08940195679392607,0.15380750301501034,-0.006362328079873715,-0.37646343586839565,0.009173214641893536
0.06308388710021973,-9.652335978489052,-0.9974039095659213,-0.004981954118977547,-9.248467170233988,0.09046398955762446,0.16080375255579787,-0.006313660957364225,-0.38400882686791893,0.009386494875067822
0.06702685356140137,-9.70854726257273,-0.9987373807804795,-0.004182953015099532,-9.27774703680691,0.08585116479415093,0.1624305891564834,-0.006149351048842289,-0.3896317810218942,0.008984239385611076
0.07096481323242188,-9.74596764601732,-1.000259311354704,-0.005659260580981262,-9.277278417825471,0.09882501033612129,0.1791297349408158,-0.005951503320427803,-0.39338843231596227,0.008630619860047239
0.07499480247497559,-9.770863575519293,-1.0000370204989428,-0.0063209202599498636,-9.28052560649962,0.0994328021273663,0.18018108316134412,-0.006018414087641132,-0.3964249318152955,0.009405431647210135
