timestamp,zc0,zc1,zc2,zc3,zc4,zc5
0.039537906646728516,-0.9056925022864624,0.9229074780947528,-0.1566224188754921,-0.048818033933867064,0.07263568979938742,-0.0013060276333393401
0.04347586631774902,-0.5570780927383066,0.9999050414173776,-0.21065808240667636,-0.0531000515530149,0.0571140069838188,-0.0014797159817572147
0.047393083572387695,-0.3680299807256642,1.0277774069123082,-0.24488125103371847,-0.05490595724029318,0.04607991064149952,-0.001650410486994251
0.05129098892211914,-0.2665201756740192,1.0452747370534545,-0.26569872357811425,-0.05566184156256587,0.037771549329632004,-0.0007804451546227571
0.05525398254394531,-0.1915938049438619,1.0482074373531811,-0.2764161617704032,-0.05609272302745545,0.03188920270287621,-0.0012886178697645247
0.05918407440185547,-0.144398895627452,1.0508816711256652,-0.28674929084344575,-0.0561434741189994,0.02693236579048064,-0.0012646603054434827
0.06313896179199219,-0.12036229978114577,1.0407805036155273,-0.28191548794611415,-0.055998237516626734,0.022925651850617346,-0.001414832415078291
0.06704497337341309,-0.09659298541139627,1.0517263408848654,-0.2819524303678081,-0.056104074924981054,0.01934543929313365,-0.001361567247516691
0.07100105285644531,-0.08014170900786866,1.0496365725707029,-0.2804788062550719,-0.05644998813976235,0.01635868387051942,-0.0011203882419395
0.07494401931762695,-0.06447069829079055,1.0447272527660494,-0.2774414366993885,-0.05660524633370998,0.014031430048532356,-0.0007473444400893743
0.0788729190826416,-0.04987325619880956,1.0520916923735308,-0.2755183721301965,-0.05663089229076841,0.012210737386545378,-0.0006998594616356899
0.08278894424438477,-0.04208414405940353,1.0527656853795584,-0.2769602788903273,-0.05662860764013511,0.011055823349816696,-0.0008066618724443672
0.08675503730773926,-0.01988455947949319,1.0536236555940763,-0.28343990226417526,-0.056799995813350074,0.010264148624296365,-0.0010941769203579891
0.09070205688476562,0.001961826850020998,1.0517846808300342,-0.292052382736956,-0.05724275327444939,0.010258311486564087,-0.0014858807227149519
0.09461808204650879,-0.004496352705020357,1.0860044528039972,-0.29149938602391245,-0.05841272402724956,0.009397710169101237,-0.0009502900753154649
0.0985560417175293,0.02588156823930987,1.0683768431651015,-0.29850134765984676,-0.05804338123844363,0.009274651943195822,-0.0017168981738552149
0.10248589515686035,0.02958349124103954,1.0511173161825593,-0.30202853172445,-0.057625231058998014,0.00936652160640905,-0.0016949216185758787
0.1064150333404541,-0.02509131926151653,1.0583453891357892,-0.3046404960832804,-0.05809122418706324,0.007859667104579193,-0.0010799096646098626
0.11038804054260254,0.03851440901839709,1.0475884343681021,-0.3056201342849395,-0.057668323291615614,0.009568443436291652,-0.0016185716478820376
0.1143338680267334,-0.008206910422753566,1.0517141745411391,-0.30189341492825356,-0.05742401015697826,0.008394298550623014,-0.0006149047579465231
0.11822986602783203,-0.014831587771606536,1.0486168940902383,-0.3014503709472901,-0.05687237999207502,0.007675641011492096,-0.0003786184017758171
0.12216687202453613,0.02970136587253336,1.038682822544501,-0.29307533044898854,-0.057395326138051046,0.008633271501166218,-0.0010129206236249766
0.12614107131958008,-0.09463086856790248,1.0582239300809748,-0.29100702064475154,-0.0574255033038509,0.005062092809072605,-0.0006519716674191088
0.13004207611083984,0.0019223433004604829,1.0430790741843015,-0.2864922653460893,-0.05681574045269994,0.007588062973649612,-0.0016272232047029396
0.13398504257202148,-0.052154288521222725,1.0535472980512293,-0.2836352591701536,-0.05679378577470541,0.00677189064170991,-0.0005600154229690271
0.1379868984222412,-0.18419239468991222,1.0451830028904614,-0.2874233802587933,-0.05663919106267727,0.0025970670920796857,-0.0003295588746605503
0.14192700386047363,-0.04549977326280086,1.013852845453395,-0.28058311355639065,-0.05545472193873358,0.0058032412845615555,-0.0009091825893421775
0.145859956741333,-0.1837285288176691,1.0608371991615817,-0.2927596157461677,-0.056361904855091016,0.0008297436427477378,-0.00010748263417316797
0.14978504180908203,-0.2541143009942264,1.067465447145553,-0.2965715139183989,-0.057147413408373385,-0.0017252300841897328,-0.0011400796595530242
0.15370893478393555,-0.06048771492041993,1.0328485149932385,-0.2909441788816936,-0.05634853338306006,0.0025385296982127215,-0.0010973280690264164
0.15768790245056152,-0.2009491567257058,1.0886711162854827,-0.29775287149584706,-0.05798086992862402,0.0009831915586531181,-0.0005922448242582208
0.16161489486694336,-0.1491336924689417,1.0604711901216703,-0.27802954265340657,-0.05774485520044152,0.0021807816511502653,-0.0002512587915400795
0.16550993919372559,-0.10218604809505116,1.1069076409616696,-0.28042562906788426,-0.059428827917000535,0.0022241781831435214,-0.00043332918094061436
0.1694810390472412,-0.4979175810635077,1.124471794405243,-0.26610910500376567,-0.059736143528977964,-0.011190035872721438,-0.0008840961967080935
