t,fx,fy,fz,tx,ty,tz
1708857503992581,-9.2429406125,0.11464458333333338,0.20518249999999938,-0.006015449999999978,-0.40314920833333334,0.009037666666666694
1708857503993992,-9.2369056125,0.0992055833333334,0.18898249999999983,-0.007092449999999972,-0.4044492083333332,0.008473666666666685
1708857503995440,-9.1722456125,0.10305758333333337,0.20418249999999993,-0.005817450000000002,-0.3978892083333333,0.008882666666666678
1708857503996869,-9.2878816125,0.0976805833333334,0.19028250000000035,-0.006818449999999976,-0.4057492083333333,0.009039666666666696
1708857503998327,-9.296823612499999,0.10306158333333337,0.1826825000000003,-0.0063024499999999595,-0.4059092083333332,0.008906666666666674
1708857503999749,-9.3494386125,0.11547858333333338,0.18398249999999905,-0.008277449999999964,-0.40831920833333324,0.009725666666666688
1708857504001177,-9.362689612499999,0.12591758333333336,0.21488249999999987,-0.007465449999999985,-0.41058920833333323,0.00975466666666669
1708857504002603,-9.2970366125,0.07903758333333333,0.1826825000000003,-0.005931450000000005,-0.4062592083333333,0.008771666666666678
1708857504004033,-9.255184612499999,0.10544358333333337,0.22848250000000014,-0.00610345000000001,-0.40526920833333324,0.009188666666666678
1708857504005471,-9.168693612499998,0.09546158333333343,0.19668249999999965,-0.005254449999999966,-0.3977992083333334,0.008872666666666695
1708857504006888,-9.2757696125,0.10748658333333339,0.20518249999999938,-0.006496449999999987,-0.4042592083333333,0.008925666666666693
1708857504008326,-9.3298146125,0.11213858333333337,0.16048250000000053,-0.006808449999999966,-0.4081892083333333,0.009157666666666675
1708857504009763,-9.3972966125,0.11647658333333333,0.19978249999999953,-0.006655450000000007,-0.4099192083333333,0.00964366666666669
1708857504011198,-9.434320612499999,0.11652058333333337,0.19278249999999986,-0.006820449999999978,-0.41467920833333316,0.009630666666666676
1708857504012620,-9.3358016125,0.07802758333333337,0.22988250000000043,-0.005441449999999959,-0.40655920833333326,0.009516666666666673
1708857504014050,-9.2808766125,0.06912358333333335,0.19898249999999962,-0.005628450000000007,-0.4066892083333332,0.009431666666666672
1708857504015492,-9.1268896125,0.07776158333333338,0.21108249999999984,-0.004864449999999965,-0.39662920833333326,0.008463666666666675
1708857504016932,-9.2171096125,0.10605258333333334,0.21188249999999975,-0.006596449999999976,-0.40089920833333326,0.00877466666666668
1708857504018348,-9.3241616125,0.11436358333333341,0.17498250000000048,-0.007888449999999991,-0.40811920833333326,0.00890366666666667
1708857504019786,-9.4239666125,0.10743458333333333,0.16258249999999919,-0.005632450000000011,-0.4097292083333334,0.00989466666666669
1708857504021217,-9.5295616125,0.12639258333333336,0.20888249999999964,-0.007222449999999991,-0.4217992083333332,0.009544666666666674
1708857504022697,-9.3592736125,0.09440758333333332,0.2067824999999992,-0.006975449999999994,-0.40704920833333336,0.009507666666666692
1708857504024159,-9.249488612499999,0.05300958333333339,0.19168250000000064,-0.003665449999999959,-0.4065492083333332,0.009397666666666693
1708857504025549,-9.0597306125,0.09884158333333337,0.19418250000000015,-0.005150449999999973,-0.39186920833333316,0.008027666666666683
1708857504026990,-9.124820612499999,0.10194058333333333,0.24238249999999972,-0.007210449999999979,-0.3964092083333334,0.009419666666666687
1708857504028404,-9.248579612499999,0.07895058333333338,0.1517824999999995,-0.004465449999999982,-0.40367920833333326,0.008584666666666685
1708857504029826,-9.442782612499999,0.14054458333333342,0.176382499999999,-0.007187449999999984,-0.41016920833333337,0.009261666666666696
1708857504031274,-9.6319706125,0.1467795833333334,0.19448249999999945,-0.008812449999999972,-0.4290892083333332,0.00956166666666669
1708857504032685,-9.3882986125,0.05615058333333334,0.13088250000000023,-0.003448449999999992,-0.4069392083333333,0.008927666666666695
1708857504034117,-9.2791946125,0.08047158333333337,0.19888249999999985,-0.007033449999999997,-0.40784920833333327,0.00955066666666668
1708857504035578,-8.967896612499999,0.08106758333333342,0.20138249999999935,-0.005052449999999986,-0.3881292083333333,0.008245666666666679
1708857504036977,-9.0322746125,0.0598515833333334,0.18808250000000015,-0.003897449999999969,-0.3908892083333332,0.008795666666666674
1708857504038405,-9.193847612499999,0.07444358333333334,0.14298250000000046,-0.004821450000000005,-0.3996292083333334,0.008293666666666671
1708857504039846,-9.471304612499999,0.1097995833333334,0.08488249999999908,-0.007975449999999995,-0.4097892083333333,0.009056666666666685
1708857504041277,-9.8152206125,0.14374258333333334,0.09608249999999963,-0.009268449999999984,-0.43665920833333327,0.008897666666666693
1708857504042720,-9.7915796125,0.08617058333333338,0.08878250000000065,-0.005605450000000012,-0.42497920833333336,0.009099666666666673
1708857504044164,-9.821214612499999,0.13128358333333334,0.20468250000000054,-0.008070450000000007,-0.4368292083333333,0.009946666666666687
1708857504045573,-9.287818612499999,0.06647358333333342,0.16568249999999907,-0.006323450000000008,-0.40418920833333327,0.007836666666666686
1708857504047022,-9.0871236125,0.013151583333333328,0.2272824999999994,0.00024255000000000804,-0.39160920833333324,0.008623666666666696
1708857504048452,-9.105832612499999,0.14465658333333342,0.17788249999999906,-0.012017449999999985,-0.3971592083333332,0.008000666666666684
1708857504049867,-9.241363612499999,0.023987583333333395,0.13528250000000064,-0.0003114499999999909,-0.39358920833333333,0.00759066666666669
1708857504051304,-9.8797396125,0.11383858333333341,0.12968249999999948,-0.00754444999999998,-0.4443592083333333,0.00985566666666668
1708857504052739,-9.826500612499999,0.2213595833333334,0.16178249999999927,-0.015583449999999999,-0.4240192083333333,0.008946666666666686
1708857504054179,-10.1284086125,0.05758858333333339,0.15508250000000068,-0.0014864499999999725,-0.4554592083333332,0.008969666666666681
1708857504055595,-9.5110016125,0.10696758333333334,0.15778249999999971,-0.007945449999999965,-0.4143792083333332,0.006627666666666671
1708857504057029,-9.2330856125,0.1408685833333334,0.2800825000000007,-0.007244449999999958,-0.4011292083333332,0.008730666666666692
1708857504058476,-9.0514056125,0.05913158333333335,0.17888250000000028,-0.004320449999999976,-0.3954792083333333,0.007577666666666677
1708857504059919,-8.9316926125,0.06933458333333342,0.19888249999999985,-0.004819450000000003,-0.37408920833333326,0.0075336666666666885
1708857504061320,-9.8011896125,0.1516405833333334,0.19698250000000073,-0.00674944999999999,-0.44002920833333337,0.009631666666666677
1708857504062760,-9.8492536125,0.1994955833333334,0.1840825000000006,-0.013613449999999971,-0.42372920833333316,0.008204666666666693
1708857504064191,-10.2485086125,0.09102858333333341,0.23958249999999914,-0.005960450000000006,-0.4630292083333333,0.009369666666666693
1708857504065630,-9.6587186125,0.04121258333333333,0.14688250000000025,-0.002359449999999985,-0.4283092083333332,0.007037666666666692
1708857504067046,-9.134238612499999,0.16876758333333342,0.33878250000000065,-0.00990344999999998,-0.3930592083333332,0.008636666666666681
1708857504068485,-8.9166196125,-0.018518416666666537,0.15518250000000045,-0.0010494500000000073,-0.3901592083333333,0.0070776666666666765
1708857504069930,-8.7482486125,-0.07904841666666673,0.05498249999999949,0.006090550000000028,-0.3608292083333332,0.007326666666666676
1708857504071358,-9.752011612499999,0.3254685833333334,0.24588250000000045,-0.021226450000000008,-0.43475920833333326,0.009934666666666675
1708857504072799,-9.9479176125,0.13173958333333335,0.10268250000000023,-0.007479449999999999,-0.4294992083333332,0.007899666666666694
1708857504074234,-10.437558612499998,0.05406358333333339,0.18918249999999937,-0.0015244500000000105,-0.4712892083333332,0.00929166666666667
1708857504075675,-10.0216156125,0.23149658333333334,0.30508249999999926,-0.019549449999999968,-0.45564920833333333,0.006246666666666678
1708857504077123,-9.1569166125,-0.0677084166666666,0.2064824999999999,0.005961550000000038,-0.3899592083333333,0.008682666666666672
1708857504078511,-8.9487606125,-0.014708416666666668,0.232782499999999,-0.0018194500000000002,-0.39636920833333333,0.007668666666666685
1708857504079955,-8.392975612499999,0.032508583333333396,0.0767825000000002,-0.004515449999999976,-0.34203920833333334,0.005982666666666692
1708857504081415,-9.483376612499999,0.1554465833333334,0.056582499999999314,-0.008503449999999968,-0.41641920833333324,0.010170666666666689
1708857504082830,-9.9089716125,0.26448458333333336,0.04518249999999924,-0.01936945000000001,-0.42990920833333324,0.007390666666666684
1708857504084279,-10.4970986125,0.10026758333333341,0.16508250000000046,-0.004855449999999983,-0.46908920833333323,0.009070666666666671
1708857504085676,-10.3869886125,0.17212358333333333,0.2216825,-0.01072845,-0.47830920833333324,0.007235666666666696
1708857504087115,-9.187641612499998,0.007341583333333457,0.26218249999999976,-0.002772449999999982,-0.3898592083333333,0.006784666666666689
1708857504088546,-8.9498406125,-0.1681684166666666,0.06868249999999954,0.01083655,-0.40108920833333317,0.0071976666666666855
1708857504090000,-8.1681396125,0.1539415833333334,0.07128250000000058,-0.011518449999999958,-0.3276992083333333,0.005487666666666696
1708857504091413,-9.1283046125,0.24827358333333338,0.0272825000000001,-0.01670345000000001,-0.3925492083333332,0.01013466666666668
1708857504092843,-9.7685656125,0.13063558333333336,-0.10488750000000024,-0.0064544500000000005,-0.4270892083333332,0.007132666666666676
1708857504094286,-10.353138612499999,0.2993115833333334,0.19068249999999942,-0.018726450000000006,-0.45737920833333334,0.009711666666666674
1708857504095711,-10.5442386125,0.09926458333333332,0.27878250000000016,-0.008290450000000005,-0.48827920833333327,0.008020666666666676
1708857504097126,-9.3518786125,-0.23295841666666672,0.19148249999999933,0.013920550000000032,-0.3993992083333332,0.006000666666666682
1708857504098614,-8.874675612499999,-0.00521841666666667,0.2637824999999996,-0.003997449999999958,-0.40002920833333333,0.008393666666666688
1708857504100010,-7.985418612499999,0.023074583333333343,0.0036725000000004115,-0.002576450000000008,-0.3225592083333332,0.005295666666666671
1708857504101451,-8.683145612499999,0.19339658333333343,0.04538250000000055,-0.011395449999999974,-0.3658792083333332,0.009312666666666691
1708857504102894,-9.5634356125,0.2526885833333333,-0.06297750000000057,-0.014288450000000008,-0.4185992083333333,0.007450666666666689
1708857504104314,-10.1835886125,0.1390115833333334,0.1464824999999994,-0.006603450000000011,-0.4444592083333333,0.009756666666666691
1708857504105759,-10.6446786125,0.1917975833333334,0.3024825,-0.015827449999999965,-0.49625920833333337,0.009121666666666695
1708857504107177,-9.4921666125,-0.23219841666666663,0.1666825000000003,0.015678550000000013,-0.4135992083333332,0.007966666666666677
1708857504108593,-8.9007456125,-0.027918416666666612,0.18278250000000007,-0.0011684499999999876,-0.39489920833333325,0.009825666666666677
1708857504110030,-7.986218612499999,0.19398058333333335,0.06388250000000006,-0.01326345000000001,-0.32749920833333335,0.006633666666666677
1708857504111466,-8.4541766125,0.06957358333333341,-0.037457500000000366,-2.0450000000005186e-05,-0.3523192083333332,0.009398666666666694
1708857504112902,-9.5404716125,0.3192215833333334,-0.017147500000000093,-0.02055245,-0.4173792083333333,0.008803666666666682
1708857504114317,-10.2095286125,0.17754058333333333,0.1768824999999996,-0.009838449999999999,-0.44505920833333323,0.010202666666666693
1708857504115759,-10.7752686125,0.07979358333333342,0.1799824999999995,-0.005123449999999974,-0.5012492083333332,0.010791666666666672
1708857504117197,-9.9286436125,-0.10487841666666653,0.19288249999999962,0.006617550000000028,-0.4415792083333333,0.008684666666666674
1708857504118636,-9.2626336125,0.019483583333333332,0.1400825000000001,-0.0033964499999999953,-0.4085092083333334,0.010127666666666674
1708857504120069,-8.6044456125,0.12878258333333337,0.019482500000000513,-0.009654449999999981,-0.3614192083333333,0.007401666666666695
1708857504121485,-8.9115456125,0.10248258333333338,-0.055247500000000116,-0.0027204499999999854,-0.3731292083333332,0.01028266666666669
1708857504122922,-9.9321476125,0.35526158333333335,0.056782500000000624,-0.02241145,-0.43517920833333334,0.010283666666666691
1708857504124360,-10.475418612499999,0.18776958333333338,0.16178249999999927,-0.010446449999999996,-0.4572492083333334,0.008744666666666678
1708857504125793,-10.9445186125,-0.03388841666666664,0.15358250000000062,0.0034215499999999954,-0.5039792083333333,0.011034666666666693
1708857504127218,-10.2813786125,-0.02255841666666658,0.273182499999999,0.0004245500000000235,-0.4618992083333332,0.010110666666666684
1708857504128650,-9.431455612499999,0.10032258333333333,0.14578249999999926,-0.009231449999999974,-0.41314920833333335,0.00918966666666668
1708857504130124,-8.8948646125,0.049836583333333406,0.04878249999999973,-0.00028044999999998765,-0.3788592083333332,0.007960666666666671
1708857504131555,-9.0218976125,0.1589915833333334,0.057082499999999925,-0.008253449999999996,-0.37601920833333324,0.009554666666666684
1708857504132959,-9.983815612499999,0.4026645833333333,0.24598250000000021,-0.02393744999999997,-0.4389192083333332,0.009583666666666685
1708857504134424,-10.5199786125,0.0519135833333334,0.32388249999999985,-0.0029684500000000114,-0.46381920833333334,0.008254666666666688
1708857504135837,-10.822208612499999,0.0006315833333334631,0.4399824999999993,0.00282555000000001,-0.49506920833333334,0.010518666666666676
1708857504137258,-10.045584612499999,0.053521583333333345,0.4893824999999996,-0.0037984500000000088,-0.4536092083333333,0.009405666666666673
1708857504138684,-9.075579612499999,0.06825858333333334,0.3466825,-0.004587449999999993,-0.3987392083333333,0.007624666666666696
1708857504140121,-8.272001612499999,0.1510765833333334,0.19858250000000055,-0.010481450000000003,-0.35207920833333317,0.007106666666666678
1708857504141576,-8.1263666125,0.09877358333333341,0.2155825,-0.0007564499999999641,-0.3350692083333332,0.008198666666666687
1708857504143004,-8.8132096125,0.3309475833333334,0.2982824999999991,-0.020306449999999976,-0.3706392083333333,0.006627666666666671
1708857504144431,-9.7151546125,0.05935658333333338,0.442382499999999,-0.004444449999999989,-0.42267920833333317,0.006797666666666674
1708857504145873,-10.540818612499999,-0.11848841666666665,0.3544824999999996,0.01219555,-0.47488920833333326,0.009813666666666693
1708857504147280,-10.478458612499999,0.30666058333333335,0.6773825000000002,-0.022995449999999973,-0.4765092083333332,0.00874666666666668
1708857504148722,-9.4568256125,-0.02978841666666665,0.3228825000000004,0.0018225500000000339,-0.4308992083333333,0.0074236666666666895
1708857504150155,-8.0960636125,0.02824558333333338,0.21718249999999983,0.000788549999999999,-0.3517092083333332,0.00790366666666667
1708857504151616,-7.178688612499999,0.2855785833333334,0.4218825000000006,-0.021380449999999995,-0.2934092083333333,0.008276666666666682
1708857504153025,-7.209498612499999,-0.04734841666666667,0.14878249999999937,0.005201549999999999,-0.2934832083333333,0.008687666666666677
1708857504154442,-8.4555026125,-0.005268416666666553,0.2778825000000005,0.0002235500000000168,-0.35408920833333324,0.006429666666666695
1708857504155886,-9.8906156125,0.11952658333333332,0.15208250000000056,-0.009220449999999991,-0.4426992083333333,0.00990166666666667
1708857504157301,-10.2996686125,0.16955358333333337,0.3102824999999996,-0.006469449999999988,-0.4621392083333332,0.010954666666666696
1708857504158748,-10.2660186125,0.2643815833333334,0.1500824999999999,-0.01969044999999997,-0.48778920833333317,0.006695666666666683
1708857504160186,-8.5388626125,-0.1482384166666666,-0.005687500000000512,0.010463549999999988,-0.36035920833333324,0.007339666666666689
1708857504161614,-7.954358612499999,0.20813358333333343,0.17488250000000072,-0.010012450000000006,-0.34796920833333334,0.008013666666666697
1708857504163059,-7.3315986125,0.11578658333333336,0.004162499999999625,-0.012728450000000002,-0.2894222083333333,0.006676666666666692
1708857504164467,-8.5395886125,-0.3557584166666665,-0.07695750000000068,0.032376550000000004,-0.35254920833333336,0.0070836666666666825
1708857504165909,-9.9309276125,0.41876458333333333,-0.05180750000000067,-0.030023450000000007,-0.44180920833333326,0.009836666666666688
1708857504167343,-10.665398612499999,0.3941925833333334,0.040982500000000144,-0.02420644999999999,-0.4725092083333332,0.010364666666666689
1708857504168781,-11.0065086125,-0.008748416666666703,-0.23623749999999966,0.005301549999999988,-0.5227192083333333,0.008400666666666695
1708857504170200,-9.463925612499999,0.1836815833333334,-0.07219749999999969,-0.012394450000000001,-0.41145920833333316,0.011499666666666686
1708857504171640,-8.5080766125,0.06735958333333336,-0.018397500000000733,-0.0028084499999999624,-0.3720592083333333,0.010885666666666682
1708857504173072,-7.6901986125,-0.04374841666666662,-0.14393749999999983,0.004775550000000017,-0.3147792083333333,0.008366666666666689
1708857504174511,-8.240843612499999,0.17179258333333336,-0.0336975000000006,-0.012518449999999959,-0.33749920833333336,0.010635666666666682
1708857504175927,-9.4699386125,0.15349158333333335,-0.03127749999999985,-0.0028314499999999576,-0.4173992083333332,0.011512666666666671
1708857504177365,-9.9549456125,0.45887158333333333,0.07918249999999993,-0.02794344999999998,-0.4407092083333334,0.010675666666666694
1708857504178796,-10.2302086125,0.05090258333333342,-0.008157499999999374,-0.004298450000000009,-0.4677792083333333,0.010889666666666686
1708857504180279,-9.3573216125,-0.23763841666666652,-0.1523974999999993,0.020238550000000022,-0.42007920833333323,0.012459666666666674
1708857504181706,-8.4684276125,0.3812675833333333,0.1787825000000005,-0.028115449999999986,-0.35901920833333334,0.01115066666666667
1708857504183118,-8.3379426125,-0.017348416666666644,-0.15959750000000028,0.0027205499999999883,-0.3599592083333333,0.008435666666666675
1708857504184526,-8.490789612499999,-0.03461841666666654,0.0035124999999993634,0.008677550000000034,-0.3433192083333333,0.010086666666666688
1708857504185999,-9.7718976125,0.5081665833333334,0.2828824999999995,-0.03747144999999996,-0.4401892083333333,0.01178066666666669
1708857504187405,-9.8996816125,-0.2906584166666666,0.0817824999999992,0.024560550000000014,-0.43195920833333334,0.008104666666666677
1708857504188824,-10.266988612499999,0.09889758333333343,0.27908249999999946,-0.007585449999999994,-0.4706592083333333,0.010024666666666682
1708857504190299,-9.258469612499999,0.12643758333333333,0.2307825000000001,-0.011119449999999975,-0.4097692083333332,0.011130666666666678
1708857504191698,-8.584957612499998,-0.2059584166666666,0.02408250000000045,0.016228550000000008,-0.36244920833333316,0.010437666666666678
1708857504193130,-8.6379896125,0.3229745833333334,0.2136824999999991,-0.02307644999999997,-0.3705392083333333,0.007031666666666686
1708857504194570,-9.285485612499999,-0.14444841666666663,0.02778250000000071,0.009581549999999994,-0.38150920833333324,0.010391666666666688
1708857504195979,-10.8096586125,0.001271583333333437,0.05958249999999943,0.004729550000000027,-0.48700920833333317,0.010685666666666677
1708857504197419,-11.189938612499999,0.36387858333333334,0.26448249999999973,-0.02534344999999999,-0.49269920833333336,0.009337666666666689
1708857504198877,-11.6576686125,0.08468558333333343,0.022582500000000394,-0.0009754499999999888,-0.5462092083333333,0.01092866666666667
1708857504200302,-10.3358586125,0.20069158333333337,0.15608250000000012,-0.012237449999999983,-0.45763920833333327,0.01071666666666668
1708857504201710,-9.326307612499999,0.26530558333333343,0.3023825000000002,-0.021452450000000012,-0.40689920833333326,0.010098666666666672
1708857504203175,-8.6835766125,-0.16828841666666672,0.19578249999999997,0.016402550000000016,-0.3668992083333332,0.007909666666666676
1708857504204593,-9.190902612499999,0.0236865833333334,0.41018249999999945,-0.0012454499999999813,-0.36295920833333317,0.010340666666666692
1708857504206024,-10.8010586125,0.08430358333333343,0.28428249999999977,-0.005471449999999989,-0.48901920833333323,0.01010666666666668
1708857504207446,-11.272018612499998,0.2400155833333334,0.21598249999999908,-0.008902450000000006,-0.4923492083333333,0.009378666666666674
1708857504208888,-11.9591686125,0.5958795833333334,0.3975825000000004,-0.03790444999999998,-0.5614592083333333,0.012383666666666682
1708857504210324,-10.551808612499999,0.07107058333333338,0.28958249999999985,-0.0009254499999999943,-0.4723692083333332,0.009762666666666697
1708857504211762,-9.5655696125,-0.04637841666666653,0.4611824999999996,0.0031025500000000372,-0.4174092083333333,0.008447666666666687
1708857504213204,-8.8549126125,0.014891583333333402,0.5415825000000005,-0.005307449999999991,-0.3729992083333332,0.00797866666666669
1708857504214604,-9.212121612499999,-0.2733784166666666,0.28598249999999936,0.02292055000000004,-0.37064920833333337,0.008730666666666692
1708857504216044,-10.8569686125,0.32219758333333337,0.3881824999999992,-0.02011845000000001,-0.4872692083333333,0.011197666666666689
1708857504217511,-11.2338786125,0.3928575833333334,0.2255824999999998,-0.02362244999999996,-0.4912192083333332,0.008557666666666686
1708857504218943,-11.8280686125,0.32992258333333335,0.3193824999999997,-0.01731545000000001,-0.5553792083333332,0.012905666666666676
1708857504220360,-10.5195886125,0.16419658333333342,0.47738249999999915,-0.015006450000000005,-0.4690492083333332,0.010875666666666672
1708857504221795,-9.5053666125,-0.43322841666666667,0.39168249999999993,0.023653550000000023,-0.4123392083333334,0.009031666666666688
1708857504223245,-8.9582896125,-0.20610841666666668,0.38808249999999944,0.012624550000000012,-0.38191920833333326,0.007846666666666696
1708857504224697,-9.2350686125,0.07408858333333335,0.3635824999999997,-0.00586144999999999,-0.37006920833333334,0.010003666666666688
1708857504226113,-10.8214886125,0.1852455833333334,0.17088249999999938,-0.007103450000000011,-0.48852920833333335,0.01106066666666669
1708857504227575,-11.1384986125,0.5193815833333334,0.2211824999999994,-0.03367745,-0.48862920833333334,0.008082666666666682
1708857504228947,-11.638468612499999,0.30778358333333333,0.36618250000000074,-0.01697044999999997,-0.5451792083333332,0.009963666666666676
1708857504230415,-10.1404686125,0.07481058333333335,0.3753825000000006,-0.006294450000000007,-0.44981920833333333,0.00979166666666667
1708857504231817,-9.0223866125,-0.3369784166666667,0.4083825000000001,0.017530550000000034,-0.38925920833333316,0.009321666666666673
1708857504233249,-8.533128612499999,-0.10501841666666656,0.23038249999999927,0.013216549999999994,-0.36101920833333334,0.0071966666666666845
1708857504234703,-8.6938516125,0.36184758333333333,0.176382499999999,-0.02674145,-0.34337920833333324,0.009504666666666689
1708857504236125,-10.352518612499999,0.3093335833333334,-0.05572749999999971,-0.012025449999999993,-0.4688992083333333,0.011070666666666673
1708857504237551,-10.589948612499999,0.5872225833333333,0.09558249999999902,-0.03233244999999996,-0.46053920833333317,0.009129666666666675
1708857504238969,-11.2078486125,0.4057205833333334,0.3322824999999998,-0.025421450000000012,-0.5274192083333332,0.011782666666666691
1708857504240435,-9.8359406125,-0.2921684166666667,0.2742825,0.023832550000000008,-0.43510920833333333,0.009681666666666672
1708857504241862,-8.808117612499998,-0.13267841666666658,0.32438250000000046,0.0025105500000000003,-0.3830792083333333,0.008147666666666692
1708857504243277,-8.232401612499999,-0.004578416666666696,0.1804825000000001,0.0018915500000000196,-0.3490292083333332,0.008142666666666687
1708857504244722,-8.471428612499999,0.1355515833333334,0.051982499999999376,-0.0018454499999999707,-0.3346792083333333,0.009656666666666675
1708857504246151,-10.1189686125,0.4498745833333334,0.005642500000000439,-0.02958145000000001,-0.4595292083333332,0.010851666666666676
1708857504247627,-10.4738486125,0.2542465833333334,0.10708250000000064,-0.01274244999999996,-0.45149920833333324,0.008729666666666691
